name,region,width,geometry
Cropton Way,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.21462,54.52513],[-1.21537,54.52455]]}"
Acklam Road,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.2756,54.54853],[-1.27595,54.54867]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.3107,54.52069],[-1.31072,54.52063]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.2756,54.54853],[-1.27548,54.54908]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.27548,54.54908],[-1.27532,54.54915]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.27532,54.54916],[-1.27484,54.54923]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.25901,54.54673],[-1.25945,54.54667]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.25945,54.54667],[-1.25994,54.54677]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.25994,54.54677],[-1.26137,54.54707]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.26137,54.54707],[-1.2632,54.54745]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.2632,54.54745],[-1.26488,54.54777]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.26488,54.54777],[-1.26662,54.5481]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.26662,54.5481],[-1.27005,54.54847]]}"
Mandale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.27005,54.54847],[-1.27096,54.54866]]}"
Ormesby Road,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.18988,54.54815],[-1.18996,54.54832]]}"
Ormesby Road,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.18996,54.54832],[-1.19007,54.54854]]}"
West Terrace,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.2167,54.571],[-1.21703,54.5713]]}"
West Terrace,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.21703,54.5713],[-1.21736,54.57161]]}"
West Terrace,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.21736,54.57161],[-1.21741,54.57166]]}"
West Terrace,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.21741,54.57166],[-1.21772,54.57197]]}"
Tame Road,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20537,54.57116],[-1.20581,54.57165]]}"
Tame Road,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20581,54.57165],[-1.20576,54.57221]]}"
Tame Road,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20576,54.57221],[-1.20619,54.57267]]}"
Tame Road,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20619,54.57267],[-1.20679,54.57307]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30957,54.51988],[-1.30989,54.51978]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.20576,54.57221],[-1.20631,54.57204]]}"
Brewsdale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.20536,54.57415],[-1.20568,54.57363]]}"
Brewsdale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.20568,54.57363],[-1.20595,54.5735]]}"
Brewsdale Road,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.20595,54.5735],[-1.20679,54.57307]]}"
Pilkington Street,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20643,54.57146],[-1.20681,54.57179]]}"
Pilkington Street,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20681,54.57179],[-1.20716,54.57212]]}"
Kings Mews East,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21279,54.57047],[-1.21233,54.57062]]}"
Kings Mews East,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21233,54.57062],[-1.21267,54.57093]]}"
Kings Mews East,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21267,54.57093],[-1.21312,54.57136]]}"
Kings Mews East,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21312,54.57136],[-1.21327,54.5715]]}"
Mosman Terrace,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21058,54.56836],[-1.20992,54.56859]]}"
Mosman Terrace,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20992,54.56859],[-1.20959,54.56871]]}"
Mosman Terrace,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20959,54.56871],[-1.20928,54.56882]]}"
Mosman Terrace,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.20928,54.56882],[-1.20909,54.56888]]}"
,MiddlesbroughandStockton,6.3,"{""type"":""LineString"",""coordinates"":[[-1.22583,54.5859],[-1.2265,54.58585]]}"
Ironmasters Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42573,54.60571],[-1.42497,54.60577]]}"
Ironmasters Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42497,54.60577],[-1.42285,54.60566]]}"
Ironmasters Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42285,54.60566],[-1.42165,54.60542]]}"
Ironmasters Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42165,54.60542],[-1.42116,54.6053]]}"
Messines Lane,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42154,54.60474],[-1.42514,54.60512]]}"
South Street,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42489,54.60344],[-1.42303,54.60373]]}"
South Street,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42303,54.60373],[-1.42252,54.60404]]}"
South Street,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42252,54.60404],[-1.42188,54.60451]]}"
South Street,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42188,54.60451],[-1.42154,54.60474]]}"
South Street,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.42154,54.60474],[-1.42116,54.6053]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.4222,54.60698],[-1.42285,54.60566]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.00356,54.53274],[-1.00062,54.53111]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.00062,54.53111],[-1.00044,54.5309]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-0.97884,54.52323],[-0.9674,54.51906]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08441,54.49272],[-1.08419,54.49315]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08419,54.49315],[-1.08292,54.49541]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08292,54.49541],[-1.08017,54.49779]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08017,54.49779],[-1.07234,54.49918],[-1.06507,54.49851]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.06491,54.4984],[-1.06507,54.49851]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.06507,54.49851],[-1.07673,54.50641]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.07673,54.50641],[-1.07793,54.50713]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.04835,54.47941],[-1.04798,54.48105]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08682,54.5145],[-1.08574,54.51655]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08574,54.51655],[-1.08574,54.5179]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08574,54.5179],[-1.08574,54.51825]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.09393,54.51315],[-1.09513,54.51423]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.09169,54.52603],[-1.08928,54.52347]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.08998,54.5255],[-1.09065,54.52681],[-1.09233,54.52735]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.09233,54.52735],[-1.09251,54.52739]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.09989,54.52899],[-1.09996,54.52893]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30893,54.51886],[-1.30927,54.5188]]}"
Newham Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.21273,54.52443],[-1.2142,54.52604]]}"
Newham Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.2142,54.52604],[-1.21441,54.52612]]}"
Newham Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.21254,54.52154],[-1.21269,54.52421]]}"
Wykeham Way,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.2196,54.52867],[-1.21951,54.52945]]}"
Wykeham Way,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21951,54.52945],[-1.21985,54.52984]]}"
Wykeham Way,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.21985,54.52984],[-1.22016,54.53012]]}"
Wykeham Way,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.22016,54.53012],[-1.22108,54.53083]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.22108,54.53083],[-1.22118,54.53091]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.22118,54.53091],[-1.22355,54.53146]]}"
Queen Elizabeth Way,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32268,54.52837],[-1.32223,54.52907]]}"
Queen Elizabeth Way,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.3202,54.54259],[-1.3205,54.54217]]}"
Queen Elizabeth Way,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.3205,54.54217],[-1.32058,54.53576]]}"
Myton Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31881,54.51954],[-1.32044,54.5223]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32221,54.52826],[-1.32188,54.52816]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32188,54.52816],[-1.3218,54.52815]]}"
The Rings,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32283,54.52803],[-1.32367,54.52821]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32413,54.52824],[-1.32223,54.52907]]}"
Myton Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3214,54.52275],[-1.32275,54.52364],[-1.32337,54.52529]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32117,54.5225],[-1.3214,54.52275]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32062,54.52252],[-1.32044,54.5223]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32054,54.52286],[-1.32022,54.52314]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32022,54.52314],[-1.31967,54.52365]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31967,54.52365],[-1.3194,54.52391]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3194,54.52391],[-1.31923,54.52406]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31923,54.52406],[-1.31917,54.52412]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31917,54.52412],[-1.3188,54.52466]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3188,54.52466],[-1.3187,54.52544]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3187,54.52544],[-1.31892,54.52642]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31892,54.52642],[-1.31903,54.52708]]}"
Broom Hill Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31903,54.52708],[-1.31903,54.52717]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32093,54.52268],[-1.32054,54.52286]]}"
The Rings,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32084,54.52236],[-1.3212,54.52222]]}"
Barwick Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3148,54.51908],[-1.31432,54.51753]]}"
Barwick Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3118,54.5139],[-1.30868,54.51178]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31152,54.51445],[-1.31136,54.51448]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31136,54.51448],[-1.31117,54.51453]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31117,54.51453],[-1.30996,54.51457]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30996,54.51457],[-1.30931,54.51458]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30931,54.51458],[-1.30885,54.51459]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30885,54.51459],[-1.30767,54.51491]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30767,54.51491],[-1.307,54.51558]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30699,54.51558],[-1.30677,54.51593]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30677,54.51593],[-1.30668,54.5161]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30668,54.5161],[-1.30649,54.51647]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30649,54.51647],[-1.30624,54.51688]]}"
Beckfields Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30624,54.51688],[-1.30605,54.51709]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31894,54.51931],[-1.32017,54.51902]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32017,54.51902],[-1.32124,54.51905]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32124,54.51905],[-1.32182,54.51916]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32182,54.51916],[-1.32473,54.5185]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32473,54.5185],[-1.32527,54.51829]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32527,54.51829],[-1.32638,54.518]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32638,54.518],[-1.3269,54.51783]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3269,54.51783],[-1.32754,54.51628]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32754,54.51627],[-1.32689,54.51568]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32689,54.51568],[-1.32619,54.51539]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32619,54.51539],[-1.32595,54.51533]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32595,54.51533],[-1.32577,54.51529]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32577,54.51529],[-1.32547,54.51525]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32547,54.51525],[-1.32418,54.51482]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32418,54.51482],[-1.32333,54.51437]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32333,54.51437],[-1.32286,54.51423]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32286,54.51423],[-1.32218,54.51411]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31567,54.52008],[-1.31566,54.51983]]}"
Blair Avenue,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32218,54.51411],[-1.3206,54.51413]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.32237,54.52799],[-1.32281,54.52757]]}"
Bowesfield Crescent,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.31875,54.54743],[-1.31838,54.54722]]}"
Bowesfield Lane,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.32069,54.54297],[-1.31952,54.54725]]}"
Bowesfield Lane,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.319,54.54717],[-1.32015,54.54293]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30996,54.51457],[-1.31,54.51496]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31,54.51496],[-1.30998,54.5153]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30998,54.5153],[-1.3101,54.51553]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3101,54.51553],[-1.3103,54.51592]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3103,54.51592],[-1.31081,54.51628]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31081,54.51628],[-1.31141,54.51671]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31141,54.51671],[-1.31168,54.51736]]}"
Felbrigg Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31168,54.51736],[-1.31154,54.51775]]}"
Melford Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30998,54.5153],[-1.30827,54.51551]]}"
Melford Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30827,54.5155],[-1.30817,54.51512]]}"
Melford Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30817,54.51512],[-1.30884,54.51496]]}"
Melford Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30884,54.51496],[-1.30895,54.51491]]}"
Lowfields Avenue,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.31891,54.52789],[-1.31848,54.52785]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.3154,54.52308],[-1.31542,54.5228]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31542,54.5228],[-1.3155,54.5217]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.3155,54.5217],[-1.31567,54.52008]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31072,54.52063],[-1.31026,54.52005]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31026,54.52005],[-1.30977,54.5195]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30977,54.5195],[-1.30927,54.51842]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30927,54.51842],[-1.30925,54.51836]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31372,54.52334],[-1.31335,54.52339]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31335,54.52339],[-1.31141,54.52357]]}"
